491   ,26   ,123   ,201   ,3.93 ,822   ,699   ,3  ,29.549
333   ,0    ,0     ,192   ,0    ,931.2 ,842.6 ,90 ,41.68
314   ,145  ,113   ,179   ,8    ,869   ,690   ,28 ,46.229
200   ,0    ,0     ,180   ,0    ,1125  ,845   ,28 ,12.245
299.8 ,0    ,119.8 ,211.5 ,9.9  ,878.2 ,727.6 ,28 ,23.836
385   ,0    ,0     ,186   ,0    ,966   ,763   ,1  ,6.2673
277   ,0    ,0     ,191   ,0    ,968   ,856   ,14 ,21.263
231.75,0    ,121.62,173.96,6.72 ,1056.4,778.45,56 ,42.699
288   ,121  ,0     ,177   ,7    ,908   ,829   ,28 ,42.134
202   ,11   ,141   ,206   ,1.72 ,942   ,801   ,7  ,15.07
148   ,175  ,0     ,171   ,2    ,1000  ,828   ,28 ,26.917
436   ,0    ,0     ,218   ,0    ,838.4 ,719.7 ,28 ,23.849
277   ,0    ,0     ,191   ,0    ,968   ,856   ,180,32.33
153   ,145  ,113   ,178   ,8    ,867   ,824   ,28 ,26.228
192   ,288  ,0     ,192   ,0    ,929.8 ,716.1 ,28 ,39.322
379.5 ,151.2,0     ,153.9 ,15.9 ,1134.3,605   ,91 ,56.496
272.6 ,0    ,89.6  ,198.7 ,10.6 ,931.3 ,762.2 ,28 ,32.245
181.38,0    ,167.01,169.59,7.56 ,1055.6,777.8 ,3  ,13.624
144   ,170  ,133   ,192   ,8    ,814   ,805   ,28 ,29.868
424   ,22   ,132   ,178   ,8.48 ,822   ,750   ,56 ,65.697
165   ,0.02 ,143.57,163.81,0    ,1005.6,900.9 ,56 ,36.563
122.6 ,183.9,0     ,203.5 ,0    ,958.2 ,800.1 ,7  ,10.355
254   ,0    ,0     ,198   ,0    ,968   ,863   ,365,29.785
382   ,0    ,0     ,185   ,0    ,1047  ,739   ,28 ,37.425
516   ,0    ,0     ,162   ,8.26 ,801   ,802   ,28 ,41.369
250   ,0    ,95.69 ,187.42,5.53 ,956.86,861.17,14 ,24.918
145   ,116  ,119   ,184   ,5.7  ,833   ,880   ,28 ,29.158
296   ,0    ,107   ,221   ,11   ,819   ,778   ,28 ,31.419
310   ,0    ,0     ,192   ,0    ,970   ,850   ,7  ,14.989
164   ,0    ,200   ,181   ,13   ,849   ,846   ,28 ,15.086
342   ,38   ,0     ,228   ,0    ,932   ,670   ,90 ,50.459
475   ,118.8,0     ,181.1 ,8.9  ,852.1 ,781.5 ,91 ,74.195
190.34,0    ,125.18,166.61,9.88 ,1079  ,798.9 ,28 ,24.849
170.3 ,155.5,0     ,185.7 ,0    ,1026.6,724.3 ,7  ,10.73
380   ,95   ,0     ,228   ,0    ,932   ,594   ,7  ,32.823
331   ,0    ,0     ,192   ,0    ,1025  ,821   ,90 ,37.914
349   ,0    ,0     ,192   ,0    ,1056  ,809   ,7  ,9.0115
116   ,173  ,0     ,192   ,0    ,909.8 ,891.9 ,28 ,22.348
425   ,106.3,0     ,153.5 ,16.5 ,852.1 ,887.1 ,56 ,64.301
289   ,134  ,0     ,195   ,6    ,924   ,760   ,28 ,46.243
236   ,0    ,0     ,193   ,0    ,968   ,885   ,180,24.104
182.04,45.21,121.97,170.21,8.19 ,1059.4,780.65,14 ,21.505
342   ,38   ,0     ,228   ,0    ,932   ,670   ,270,55.064
297.16,0    ,117.54,174.8 ,9.52 ,1022.8,753.45,14 ,36.99
540   ,0    ,0     ,173   ,0    ,1125  ,613   ,270,74.167
359   ,19   ,141   ,154   ,10.91,942   ,801   ,3  ,25.117
491   ,26   ,123   ,210   ,3.93 ,882   ,699   ,3  ,25.609
133   ,200  ,0     ,192   ,0    ,927.4 ,839.2 ,3  ,6.8837
252   ,97   ,76    ,194   ,8    ,835   ,821   ,28 ,33.398
275.07,0    ,121.35,159.48,9.9  ,1053.6,777.5 ,56 ,56.847
213.76,98.06,24.52 ,181.74,6.65 ,1066  ,785.52,28 ,40.231
172.38,13.61,172.37,156.76,4.14 ,1006.3,856.4 ,100,37.68
349   ,0    ,0     ,192   ,0    ,1056  ,809   ,3  ,15.872
385   ,0    ,0     ,186   ,0    ,966   ,763   ,28 ,31.35
393   ,0    ,0     ,192   ,0    ,940   ,758   ,3  ,19.105
190.68,0    ,125.4 ,162.14,7.77 ,1090  ,804.01,56 ,35.343
339   ,0    ,0     ,197   ,0    ,968   ,781   ,3  ,13.224
167.35,129.9,128.62,175.46,7.79 ,1006.3,746.6 ,100,53.655
246.83,0    ,125.08,143.3 ,11.99,1086.8,800.89,3  ,23.525
350   ,0    ,0     ,186   ,0    ,1050  ,770   ,28 ,34.295
387   ,20   ,94    ,157   ,13.93,938   ,845   ,28 ,46.684
475   ,0    ,0     ,228   ,0    ,932   ,594   ,28 ,39.29
190.34,0    ,125.18,161.85,9.88 ,1088.1,802.59,56 ,38.562
316.1 ,210.7,0     ,185.7 ,0    ,977   ,689.3 ,28 ,38.7
500   ,0    ,0     ,200   ,0    ,1125  ,613   ,90 ,47.222
310   ,0    ,0     ,192   ,0    ,1012  ,830   ,90 ,35.763
277.19,97.82,24.46 ,160.7 ,11.19,1061.7,782.46,100,66.948
153.1 ,145  ,113   ,178.5 ,8    ,1001.9,688.7 ,28 ,25.56
238.05,0    ,94.11 ,186.66,7    ,949.91,847.01,14 ,25.69
337.9 ,189  ,0     ,174.9 ,9.5  ,944.7 ,755.8 ,7  ,35.101
254   ,0    ,0     ,198   ,0    ,968   ,863   ,90 ,26.945
233.81,0    ,94.58 ,197.89,4.567,947.04,852.16,14 ,22.139
500.1 ,0    ,0     ,200   ,3    ,1124.4,613.2 ,28 ,44.133
214.9 ,53.8 ,121.89,155.63,9.61 ,1014.3,780.58,56 ,53.958
305.3 ,203.5,0     ,203.5 ,0    ,965.4 ,631   ,28 ,43.377
350   ,0    ,0     ,186   ,0    ,1050  ,770   ,7  ,20.277
173   ,116  ,0     ,192   ,0    ,946.8 ,856.8 ,7  ,11.392
250   ,180  ,95    ,159   ,9.45 ,860   ,800   ,28 ,67.865
336   ,0    ,0     ,182   ,3    ,986   ,817   ,28 ,44.864
355   ,19   ,97    ,145   ,13.13,967   ,871   ,28 ,44.03
525   ,0    ,0     ,189   ,0    ,1125  ,613   ,14 ,48.401
250.2 ,166.8,0     ,203.5 ,0    ,977.6 ,694.1 ,7  ,19.35
153   ,102  ,0     ,192   ,0    ,888   ,943.1 ,28 ,17.964
212   ,141.3,0     ,203.5 ,0    ,973.4 ,750   ,28 ,33.004
102   ,153  ,0     ,192   ,0    ,887   ,942   ,28 ,17.276
359   ,19   ,141   ,154   ,10.91,942   ,801   ,56 ,68.751
387   ,20   ,94    ,157   ,11.61,938   ,845   ,7  ,41.665
439   ,177  ,0     ,186   ,11.1 ,884.9 ,707.9 ,56 ,71.699
277.05,0    ,97.39 ,160.6 ,11.83,973.9 ,875.61,3  ,23.139
339   ,0    ,0     ,185   ,0    ,1060  ,754   ,28 ,31.647
167.35,129.9,128.62,175.46,7.79 ,1006.3,746.6 ,14 ,31.812
280   ,129  ,100   ,172   ,9    ,825   ,805   ,28 ,52.821
255.5 ,170.3,0     ,185.7 ,0    ,1026.6,724.3 ,7  ,17.236
322.5 ,148.6,0     ,185.8 ,8.5  ,951   ,709.5 ,28 ,52.426
318.8 ,212.5,0     ,155.7 ,14.3 ,852.1 ,880.4 ,3  ,25.2
475   ,0    ,0     ,228   ,0    ,932   ,594   ,7  ,38.604
173.81,93.37,159.9 ,172.34,9.73 ,1007.2,746.6 ,28 ,37.811
145   ,0    ,134   ,181   ,11   ,979   ,812   ,28 ,13.197
446   ,24   ,79    ,162   ,11.64,967   ,712   ,56 ,55.255
310   ,143  ,0     ,168   ,10   ,914   ,804   ,28 ,45.299
251.81,0    ,99.94 ,146.14,12.35,1006  ,899.76,28 ,33.943
198.6 ,132.4,0     ,192   ,0    ,978.4 ,825.5 ,360,44.296
116   ,173  ,0     ,192   ,0    ,909.8 ,891.9 ,90 ,31.024
388.6 ,97.1 ,0     ,157.9 ,12.1 ,852.1 ,925.7 ,28 ,50.697
397   ,17.2 ,158   ,167   ,20.8 ,967   ,633   ,28 ,55.648
167.35,129.9,128.62,175.46,7.79 ,1006.3,746.6 ,28 ,41.203
349   ,0    ,0     ,192   ,0    ,1047  ,806   ,7  ,18.126
213.76,98.06,24.52 ,181.74,6.65 ,1066  ,785.52,14 ,17.837
322   ,0    ,0     ,203   ,0    ,974   ,800   ,28 ,25.18
296   ,0    ,0     ,192   ,0    ,1085  ,765   ,7  ,14.203
379.5 ,151.2,0     ,153.9 ,15.9 ,1134.3,605   ,28 ,52.2
173.54,50.05,173.53,164.77,6.47 ,1006.2,793.5 ,3  ,23.077
213.5 ,0    ,174.24,154.61,11.66,1052.3,775.48,56 ,51.435
374   ,189.2,0     ,170.1 ,10.1 ,926.1 ,756.7 ,56 ,63.397
236   ,157  ,0     ,192   ,0    ,972.6 ,749.1 ,7  ,20.416
325   ,0    ,0     ,184   ,0    ,1063  ,783   ,28 ,30.571
116   ,173  ,0     ,192   ,0    ,909.8 ,891.9 ,7  ,10.09
146   ,230  ,0     ,202   ,3    ,827   ,872   ,28 ,33.06
190.68,0    ,125.4 ,162.14,7.77 ,1090  ,804.01,3  ,15.044
425   ,106.3,0     ,151.4 ,18.6 ,936   ,803.7 ,56 ,64.9
427.5 ,47.5 ,0     ,228   ,0    ,932   ,594   ,365,43.698
380   ,95   ,0     ,228   ,0    ,932   ,594   ,365,43.698
190   ,190  ,0     ,228   ,0    ,932   ,670   ,180,46.932
170.3 ,155.5,0     ,185.7 ,0    ,1026.6,724.3 ,28 ,25.726
158   ,0    ,195   ,220   ,11   ,898   ,713   ,28 ,8.5357
158.8 ,238.2,0     ,185.7 ,0    ,1040.6,734.3 ,7  ,9.6175
350   ,0    ,0     ,203   ,0    ,974   ,775   ,180,32.723
424   ,22   ,132   ,168   ,8.92 ,822   ,750   ,28 ,72.099
193.5 ,290.2,0     ,185.7 ,0    ,998.2 ,704.3 ,7  ,17.2
155   ,183  ,0     ,193   ,9    ,1047  ,697   ,28 ,18.285
286.3 ,200.9,0     ,144.7 ,11.2 ,1004.6,803.7 ,7  ,37.997
273   ,0    ,90    ,199   ,11   ,931   ,762   ,28 ,32.24
190.34,0    ,125.18,166.61,9.88 ,1079  ,798.9 ,100,33.564
446   ,24   ,79    ,162   ,11.64,967   ,712   ,7  ,38.018
339   ,0    ,0     ,185   ,0    ,1069  ,754   ,7  ,21.16
337.9 ,189  ,0     ,174.9 ,9.5  ,944.7 ,755.8 ,56 ,59.895
212.07,0    ,121.62,180.31,5.69 ,1057.6,779.32,56 ,34.205
500   ,0    ,0     ,151   ,9    ,1033  ,655   ,28 ,69.837
387   ,20   ,94    ,157   ,11.61,938   ,845   ,56 ,61.46
252.31,0    ,98.75 ,146.25,14.17,987.76,889.01,14 ,42.292
198.6 ,132.4,0     ,192   ,0    ,978.4 ,825.5 ,180,41.72
157   ,236  ,0     ,192   ,0    ,935.4 ,781.2 ,3  ,9.6947
236   ,0    ,0     ,193   ,0    ,968   ,885   ,365,25.083
355.9 ,0    ,141.6 ,193.3 ,11   ,801.4 ,778.4 ,28 ,40.869
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100,63.528
305.3 ,203.5,0     ,203.5 ,0    ,965.4 ,631   ,7  ,25.894
315   ,137  ,0     ,145   ,5.9  ,1130  ,745   ,28 ,81.751
376   ,0    ,0     ,214.6 ,0    ,1003.5,762.36,100,43.058
350   ,0    ,0     ,203   ,0    ,974   ,775   ,90 ,31.35
214.9 ,53.8 ,121.89,155.63,9.61 ,1014.3,780.58,14 ,38.604
150   ,236.8,0     ,173.8 ,11.9 ,1069.3,674.8 ,28 ,37.432
